Starting........V2
Prompt:
The University of Arkansas women's basketball team has started its 2025 / 2026 game season.  Find below an upcoming 
team opponent that they will compete against.
Your job is to predict if the University of Arkansas women's basketball 
team wins the game against the listed opponent.  Also, find below helpful background information, if any, that might 
aid in your decision.

If you predict the University of Arkansas women's basketball team will win, you will answer with 
a Y between two braces like this {Y}
If you predict the University of Arkansas women's basketball team will lose, you 
will answer with an N between two braces like this {N}

You will also reply with the number of points you expect the 
University of Arkansas women's basketball team to win or lose by.  You will supply this number between two brackets.
For 
instance, if you predict they will win by 3 points, your answer will be [3]
For instance, if you predict they will lose 
by 11 points, your answer will be [11]

Below is the future game I want you to predict:


Model: gpt-5.2
------------------------


Team game data
---------------------
2-5-26    Missouri                Bud Walton Arena
2-8-26    Florida                 Gainesville Fla.
2-12-26   Ole Miss                Oxford Miss.
2-16-26   Mississippi State       Bud Walton Arena
2-19-26   Texas                   Bud Walton Arena
2-22-26   Texas A&M               Bryan-College Station Texas
2-26-26   Oklahoma                Norman Okla.
3-1-26    Auburn                  Bud Walton Arena
Past game data
-------------------
date,away_team,away_score,home_team,home_score,venue
2025-12-28,Pepperdine Waves,63,Washington State Cougars,66,"Beasley Coliseum, Pullman, WA"
2025-12-28,Arkansas State Red Wolves,81,Arkansas Razorbacks,72,"Bud Walton Arena, Fayetteville, AR"
2025-12-28,Rust College Bearcats,63,Memphis Tigers,107,"Elma Roane Fieldhouse, Memphis, TN"
2025-12-28,Samford Bulldogs,54,Mississippi State Bulldogs,112,"Humphrey Coliseum, Starkville, MS"
2025-12-28,Clemson Tigers,97,Chicago State Cougars,44,"Jones Convocation Center, Chicago, IL"
2025-12-28,Kansas City Roos,67,Missouri Tigers,71,"Mizzou Arena, Columbia, MO"
2025-12-28,San Diego Toreros,46,Santa Clara Broncos,68,"Leavey Center, Santa Clara, CA"
2025-12-28,Seattle U Redhawks,66,Pacific Tigers,85,"Alex G. Spanos Center, Stockton, CA"
2025-12-28,Duke Blue Devils,71,Syracuse Orange,51,"JMA Wireless Dome, Syracuse, NY"
2025-12-28,Cornell Big Red,50,Stanford Cardinal,82,"Maples Pavilion, Stanford, CA"
2025-12-28,Kentucky Christian Knights,36,Morehead State Eagles,115,"Ellis T. Johnson Arena, Morehead, KY"
2025-12-28,Grand Canyon Lopes,79,San José State Spartans,59,"Provident Credit Union Event Center, San Jose, CA"
2025-12-28,Oregon State Beavers,74,San Francisco Dons,65,"The Sobrato Center, San Francisco, CA"
2025-12-28,Portland Pilots,63,Saint Mary's Gaels,59,"University Credit Union Pavilion, Moraga, CA"
2025-12-28,Loyola Marymount Lions,80,Gonzaga Bulldogs,87,"McCarthey Athletic Center, Spokane, WA"
2025-12-28,La Sierra Golden Eagles,22,Cal State Fullerton Titans,110,"Titan Gym, Fullerton, CA"
2025-12-28,Cal Poly Mustangs,50,California Golden Bears,91,"Haas Pavilion, Berkeley, CA"
2025-12-28,Creighton Bluejays,74,Georgetown Hoyas,76,"McDonough Arena, Washington, DC"
2025-12-28,Health Sciences & Pharmacy Eutectics,53,Saint Louis Billikens,132,"Chaifetz Arena, St. Louis, MO"
2025-12-29,Michigan Wolverines,92,Oregon Ducks,87,"Matthew Knight Arena, Eugene, OR"
2025-12-29,Wisconsin Badgers,59,Maryland Terrapins,97,"XFINITY Center, College Park, MD"
2025-12-29,North Carolina Tar Heels,90,Boston College Eagles,39,"Conte Forum, Chestnut Hill, MA"
2025-12-29,USC Trojans,74,Nebraska Cornhuskers,66,"Pinnacle Bank Arena, Lincoln, NE"
2025-12-29,Pittsburgh Panthers,59,Notre Dame Fighting Irish,94,"Purcell Pavilion, South Bend, IN"
2025-12-29,Howard Bison,56,Army Black Knights,64,"Christl Arena, West Point, NY"
2025-12-29,Wheaton College (MA) Lyons,24,Brown Bears,76,"Pizzitola Sports Center, Providence, RI"
2025-12-29,Charleston Southern Buccaneers,52,Georgia Lady Bulldogs,97,"Stegeman Coliseum, Athens, GA"
2025-12-29,Southeastern Fires,65,Florida A&M Rattlers,71,"Al Lawson Center, Tallahassee, FL"
2025-12-29,Drake Bulldogs,78,UIC Flames,62,"Credit Union 1 Arena, Chicago, IL"
2025-12-29,Hampton Lady Pirates,52,Eastern Kentucky Colonels,70,"Baptist Health Arena, Richmond, KY"
2025-12-29,Rochester Christian Warriors,86,Detroit Mercy Titans,80,"Calihan Hall, Detroit, MI"
2025-12-29,Delaware Blue Hens,63,Harvard Crimson,70,"Lavietes Pavilion, Cambridge, MA"
2025-12-29,Northern Iowa Panthers,86,Valparaiso Beacons,52,"Athletics-Recreation Center, Valparaiso, IN"
2025-12-29,Nelson Lions,54,Abilene Christian Wildcats,112,"Moody Coliseum (Abilene), Abilene, TX"
2025-12-29,Jackson State Lady Tigers,48,Auburn Tigers,64,"Neville Arena, Auburn, AL"
2025-12-29,NJIT Highlanders,75,Delaware State Hornets,62,"Memorial Hall (DE), Dover, DE"
2025-12-29,Columbia Lions,63,Florida Gulf Coast Eagles,44,"Alico Arena, Fort Myers, FL"
2025-12-29,Mount St. Mary's Mountaineers,56,Merrimack Warriors,60,"Lawler Arena, North Andover, MA"
2025-12-29,Sacred Heart Pioneers,55,Marist Red Foxes,57,"McCann Arena, Poughkeepsie, NY"
2025-12-29,Binghamton Bearcats,62,Fairleigh Dickinson Knights,51,"Bogota Savings Bank Center, Hackensack, NJ"
2025-12-29,Northern Illinois Huskies,46,St. Thomas-Minnesota Tommies,64,"Lee & Penny Anderson Arena, Saint Paul, MN"
2025-12-29,College Of Biblical Studies Ambassadors,58,Texas Southern Tigers,119,"H&PE Arena, Houston, TX"
2025-12-29,Quinnipiac Bobcats,67,Saint Peter's Peacocks,27,"Yanitelli Center, Jersey City, NJ"
2025-12-29,Ottawa (KS) OTTAWA (KS),36,Lindenwood Lions,71,"Hyland Arena, Saint Charles, MO"
2025-12-29,Pennsylvania Quakers,78,Maryland Eastern Shore Hawks,57,"Bogota Savings Bank Center, Hackensack, NJ"
2025-12-29,Rider Broncs,53,Iona Gaels,72,"Hynes Athletics Center, New Rochelle, NY"
2025-12-29,Youngstown State Penguins,70,Cleveland State Vikings,63,"Wolstein Center, Cleveland, OH"
2025-12-29,Oakland Golden Grizzlies,61,Robert Morris Colonials,58,"UPMC Events Center, Moon Township, PA"
2025-12-29,Georgian Court University Lions,40,Monmouth Hawks,74,"OceanFirst Bank Center, West Long Branch, NJ"
2025-12-29,New Orleans Privateers,81,UT Rio Grande Valley Vaqueros,87,"UTRGV Fieldhouse, Edinburg, TX"
2025-12-29,Stephen F. Austin Ladyjacks,68,East Texas A&M Lions,71,"The Field House, Commerce, TX"
2025-12-29,St. Joseph's Brookyn Bears,45,UMass Lowell River Hawks,109,"Kennedy Family Athletic Complex, Lowell, MA"
2025-12-29,Saint Mary's (MN) Cardinals,36,North Dakota State Bison,94,"Scheels Center, Fargo, ND"
2025-12-29,Columbia College (SC) Koalas,41,Coastal Carolina Chanticleers,103,"The HTC Center, Conway, SC"
2025-12-29,Minnesota Golden Gophers,71,Indiana Hoosiers,48,"Simon Skjodt Assembly Hall, Bloomington, IN"
2025-12-29,Brevard Tornados,31,UNC Asheville Bulldogs,84,"Kimmel Arena, Asheville, NC"
2025-12-29,Nicholls Colonels,63,Texas A&M-Corpus Christi Islanders,57,"American Bank Center, Corpus Christi, TX"
2025-12-29,Carolina University Bruins,31,App State Mountaineers,82,"Holmes Convocation Center, Boone, NC"
2025-12-29,Milwaukee Panthers,49,IU Indianapolis Jaguars,58,"The Jungle, Indianapolis, IN"
2025-12-29,Belmont Bruins,68,Southern Illinois Salukis,56,"Banterra Center, Carbondale, IL"
2025-12-29,Murray State Racers,90,Evansville Purple Aces,80,"Meeks Family Fieldhouse, Evansville, IN"
2025-12-29,Berkeley Knights,30,Long Island University Sharks,87,"Steinberg Wellness Center, Brooklyn, NY"
2025-12-29,E. New Mexico Greyhounds,48,New Mexico State Aggies,52,"Pan American Center, Las Cruces, NM"
2025-12-29,Columbia International COLUMBIA INTERNATIONAL,37,UNC Wilmington Seahawks,76,"Trask Coliseum, Wilmington, NC"
2025-12-29,Dillard Blue Devils,56,Louisiana Ragin' Cajuns,97,"Cajundome, Lafayette, LA"
2025-12-29,Villanova Wildcats,81,DePaul Blue Demons,48,"Wintrust Arena, Chicago, IL"
2025-12-29,SMU Mustangs,52,Virginia Cavaliers,76,"John Paul Jones Arena, Charlottesville, VA"
2025-12-29,Life University Running Eagles,41,Kennesaw State Owls,86,"KSU Convocation Center, Kennesaw, GA"
2025-12-29,Northern Kentucky Norse,88,Purdue Fort Wayne Mastodons,85,"Hilliard Gates Sports Center, Fort Wayne, IN"
2025-12-29,Fairfield Stags,84,Manhattan Jaspers,59,"Draddy Gymnasium, Riverdale, NY"
2025-12-29,McNeese Cowgirls,74,Incarnate Word Cardinals,53,"McDermott Center, San Antonio, TX"
2025-12-29,Indiana State Sycamores,64,Illinois State Redbirds,105,"CEFCU Arena, Normal, IL"
2025-12-29,St. John's Red Storm,73,Marquette Golden Eagles,66,"Al McGuire Center, Milwaukee, WI"
2025-12-29,Oklahoma Wesleyan Eagles,51,Oral Roberts Golden Eagles,86,"Mabee Center, Tulsa, OK"
2025-12-29,Huston-Tillotson Rams,33,Texas State Bobcats,95,"Strahan Arena at the University Events Center, San Marcos, TX"
2025-12-29,Northwestern Wildcats,73,Washington Huskies,94,"Alaska Airlines Arena, Seattle, WA"
2025-12-29,UT Arlington Mavericks,57,Tarleton State Texans,66,"Wisdom Gym, Stephenville, TX"
2025-12-29,Utah Tech Trailblazers,60,Southern Utah Thunderbirds,78,"America First Events Center, Cedar City, UT"
2025-12-29,University of The Southwest Mustangs,43,UTEP Miners,102,"Don Haskins Center, El Paso, TX"
2025-12-29,Hope International Royals,62,Long Beach State Beach,68,"Walter Pyramid, Long Beach, CA"
2025-12-29,Bushnell Beacons,37,Eastern Washington Eagles,78,"Reese Court, Cheney, WA"
2025-12-29,Utah Valley Wolverines,51,California Baptist Lancers,82,"Dale E. and Sarah Ann Fowler Events Center, Riverside, CA"
2025-12-30,William Woods Owls,62,Southeast Missouri State Redhawks,91,"Show Me Center, Cape Girardeau, MO"
2025-12-30,Pennsylvania Quakers,59,Binghamton Bearcats,54,"Bogota Savings Bank Center, Hackensack, NJ"
2025-12-30,St. Joseph's Brookyn Bears,35,Dartmouth Big Green,99,"Leede Arena, Hanover, NH"
2025-12-30,Florida National Conquistadors,30,Florida International Panthers,122,"Ocean Bank Convocation Center, Miami, FL"
2025-12-30,New Jersey City NEW JERSEY CITY,39,Wagner Seahawks,86,"Spiro Sports Center, Staten Island, NY"
2025-12-30,Tulane Green Wave,63,UTSA Roadrunners,65,"UTSA Convocation Center, San Antonio, TX"
2025-12-30,Montreat Cavaliers,44,Western Carolina Catamounts,91,"Ramsey Center, Cullowhee, NC"
2025-12-30,Averett Cougars,48,North Carolina Central Eagles,111,"McDougald-McLendon Arena, Durham, NC"
2025-12-30,SUNY Geneseo Knights,55,Le Moyne Dolphins,67,"Ted Grant Court, Syracuse, NY"
2025-12-30,Morgan State Lady Bears,61,Towson Tigers,63,"SECU Arena, Towson, MD"
2025-12-30,College Of St Mary Flames,42,South Dakota Coyotes,95,"Sanford Coyote Sports Center, Vermillion, SD"
2025-12-30,Maryland Eastern Shore Hawks,57,Fairleigh Dickinson Knights,85,"Bogota Savings Bank Center, Hackensack, NJ"
2025-12-30,San Diego Toreros,68,Pacific Tigers,72,"Alex G. Spanos Center, Stockton, CA"
2025-12-30,UC Merced Bobcats,52,UC Riverside Highlanders,93,"SRC Arena, Riverside, CA"
2025-12-30,Newberry Wolves,49,North Carolina A&T Aggies,99,"Corbett Sports Center, Greensboro, NC"
2025-12-30,Bowling Green Falcons,76,Eastern Michigan Eagles,86,"Gervin GameAbove Center, Ypsilanti, MI"
2025-12-30,Richmond Spiders,61,Rhode Island Rams,73,"Thomas M. Ryan Center, Kingston, RI"
2025-12-30,UAB Blazers,87,East Carolina Pirates,88,"Minges Coliseum, Greenville, NC"
2025-12-30,Southern Wesleyan Warriors,46,Chattanooga Mocs,97,"McKenzie Arena, Chattanooga, TN"
2025-12-30,Notre Dame Of Maryland University Gators,22,UMBC Retrievers,104,"Chesapeake Employers Insurance Arena, Baltimore, MD"
2025-12-30,Bethune-Cookman Wildcats,53,Jacksonville Dolphins,95,"Swisher Gymnasium, Jacksonville, FL"
2025-12-30,Tennessee State Lady Tigers,63,Tennessee Tech Golden Eagles,69,"Hooper Eblen Center, Cookeville, TN"
2025-12-30,NC Wesleyan Battling Bishops,50,Elon Phoenix,111,"Schar Center, Elon, NC"
2025-12-30,Rice Owls,70,South Florida Bulls,68,"Yuengling Center, Tampa, FL"
2025-12-30,North Texas Mean Green,81,Florida Atlantic Owls,56,"Eleanor R. Baldwin Arena, Boca Raton, FL"
2025-12-30,Brevard Tornados,54,Furman Paladins,110,"Timmons Arena, Greenville, SC"
2025-12-30,Green Bay Phoenix,89,Wright State Raiders,55,"Nutter Center, Dayton, OH"
2025-12-30,Wichita State Shockers,58,Tulsa Golden Hurricane,64,"Reynolds Center, Tulsa, OK"
2025-12-30,Oregon State Beavers,63,Saint Mary's Gaels,57,"University Credit Union Pavilion, Moraga, CA"
2025-12-30,Seattle U Redhawks,65,Santa Clara Broncos,94,"Leavey Center, Santa Clara, CA"
2025-12-30,Portland Pilots,64,San Francisco Dons,67,"The Sobrato Center, San Francisco, CA"
2025-12-30,Loyola Marymount Lions,67,Washington State Cougars,58,"Beasley Coliseum, Pullman, WA"
2025-12-30,Pepperdine Waves,52,Gonzaga Bulldogs,75,"McCarthey Athletic Center, Spokane, WA"
2025-12-31,UConn Huskies,90,Providence Friars,53,"Amica Mutual Pavilion, Providence, RI"
2025-12-31,UCLA Bruins,97,Penn State Lady Lions,61,"Rec Hall, University Park, PA"
2025-12-31,TCU Horned Frogs,72,BYU Cougars,48,"Marriott Center, Provo, UT"
2025-12-31,Iowa State Cyclones,80,Houston Cougars,62,"Fertitta Center, Houston, TX"
2025-12-31,Ohio State Buckeyes,83,Purdue Boilermakers,56,"Mackey Arena, West Lafayette, IN"
2025-12-31,UCF Knights,55,Texas Tech Lady Raiders,73,"United Supermarkets Arena, Lubbock, TX"
2025-12-31,Baylor Bears,77,Oklahoma State Cowgirls,68,"Gallagher-Iba Arena, Stillwater, OK"
2025-12-31,Dayton Flyers,59,George Mason Patriots,74,"EagleBank Arena, Fairfax, VA"
2025-12-31,Radford Highlanders,75,Presbyterian Blue Hose,32,"Templeton Center, Clinton, SC"
2025-12-31,Miami (OH) RedHawks,67,Kent State Golden Flashes,63,"M.A.C. Center, Kent, OH"
2025-12-31,Ball State Cardinals,102,Akron Zips,73,"James A. Rhodes Arena, Akron, OH"
2025-12-31,Northern Iowa Panthers,75,UIC Flames,74,"Credit Union 1 Arena, Chicago, IL"
2025-12-31,Colorado State Rams,61,Grand Canyon Lopes,47,"Global Credit Union Arena, Phoenix, AZ"
2025-12-31,Saint Louis Billikens,72,Duquesne Dukes,62,"UPMC Cooper Fieldhouse, Pittsburgh, PA"
2025-12-31,La Salle Explorers,72,Fordham Rams,69,"Rose Hill Gym, Bronx, NY"
2025-12-31,George Washington Revolutionaries,53,St. Bonaventure Bonnies,54,"Reilly Center, Saint Bonaventure, NY"
2025-12-31,Lehigh Mountain Hawks,77,Army Black Knights,66,"Christl Arena, West Point, NY"
2025-12-31,Georgetown Hoyas,36,Seton Hall Pirates,81,"Walsh Gymnasium, South Orange, NJ"
2025-12-31,Holy Cross Crusaders,58,Bucknell Bison,55,"Sojka Pavilion, Lewisburg, PA"
2025-12-31,American University Eagles,59,Loyola Maryland Greyhounds,68,"Reitz Arena, Baltimore, MD"
2025-12-31,Western Michigan Broncos,40,Massachusetts Minutewomen,73,"Mullins Center, Amherst, MA"
2025-12-31,Ohio Bobcats,85,Central Michigan Chippewas,83,"McGuirk Arena, Mount Pleasant, MI"
2025-12-31,VCU Rams,45,Saint Joseph's Hawks,55,"Michael J. Hagan '85 Arena, Philadelphia, PA"
2025-12-31,Lafayette Leopards,57,Colgate Raiders,63,"Cotterell Court, Hamilton, NY"
2025-12-31,Cincinnati Bearcats,52,Kansas State Wildcats,79,"Bramlage Coliseum, Manhattan, KS"
2025-12-31,Gardner-Webb Runnin' Bulldogs,54,Winthrop Eagles,48,"Winthrop Coliseum, Rock Hill, SC"
2025-12-31,Navy Midshipmen,77,Boston University Terriers,64,"Case Gym, Boston, MA"
2025-12-31,UNC Asheville Bulldogs,51,High Point Panthers,78,"Qubein Center, High Point, NC"
2025-12-31,Buffalo Bulls,46,Toledo Rockets,79,"Savage Arena, Toledo, OH"
2025-12-31,Stephen F. Austin Ladyjacks,76,Northwestern State Lady Demons,71,"Prather Coliseum, Natchitoches, LA"
2025-12-31,SE Louisiana Lady Lions,59,Incarnate Word Cardinals,66,"McDermott Center, San Antonio, TX"
2025-12-31,New Orleans Privateers,54,Texas A&M-Corpus Christi Islanders,85,"American Bank Center, Corpus Christi, TX"
2025-12-31,Salem University Tigers,20,Youngstown State Penguins,97,"Beeghly Center, Youngstown, OH"
2025-12-31,Wyoming Cowgirls,48,New Mexico Lobos,62,"The Pit, Albuquerque, NM"
2025-12-31,Fresno State Bulldogs,59,UNLV Lady Rebels,85,"Cox Pavilion, Las Vegas, NV"
2025-12-31,San José State Spartans,61,Utah State Aggies,74,"Dee Glen Smith Spectrum, Logan, UT"
2025-12-31,Davidson Wildcats,62,Loyola Chicago Ramblers,50,"Gentile Arena, Chicago, IL"
2025-12-31,Memphis Tigers,49,Charlotte 49ers,62,"Halton Arena, Charlotte, NC"
2025-12-31,South Carolina Upstate Spartans,49,Charleston Southern Buccaneers,60,"Buccaneer Fieldhouse, Charleston, SC"
2025-12-31,Nicholls Colonels,66,UT Rio Grande Valley Vaqueros,56,"UTRGV Fieldhouse, Edinburg, TX"
2025-12-31,McNeese Cowgirls,63,Houston Christian Huskies,43,"Sharp Gymnasium, Houston, TX"
2025-12-31,Lamar Cardinals,64,East Texas A&M Lions,48,"The Field House, Commerce, TX"
2025-12-31,Nevada Wolf Pack,62,Boise State Broncos,74,"ExtraMile Arena, Boise, ID"
2025-12-31,Air Force Falcons,51,San Diego State Aztecs,62,"Viejas Arena, San Diego, CA"
2025-12-31,Arizona State Sun Devils,69,Utah Utes,68,"Jon M. Huntsman Center, Salt Lake City, UT"
2025-12-31,Omaha Mavericks,59,Kansas City Roos,61,"Swinney Center, Kansas City, MO"
2025-12-31,Arizona Wildcats,56,Colorado Buffaloes,75,"CU Events Center, Boulder, CO"
2026-01-01,Texas Longhorns,89,Missouri Tigers,71,"Mizzou Arena, Columbia, MO"
2026-01-01,Alabama Crimson Tide,57,South Carolina Gamecocks,83,"Colonial Life Arena, Columbia, SC"
2026-01-01,Kentucky Wildcats,80,LSU Tigers,78,"Pete Maravich Assembly Center, Baton Rouge, LA"
2026-01-01,Michigan Wolverines,52,Washington Huskies,64,"Alaska Airlines Arena, Seattle, WA"
2026-01-01,Maryland Terrapins,70,Illinois Fighting Illini,73,"State Farm Center, Champaign, IL"
2026-01-01,Oklahoma Sooners,72,Texas A&M Aggies,50,"Reed Arena, College Station, TX"
2026-01-01,Vanderbilt Commodores,88,Arkansas Razorbacks,71,"Bud Walton Arena, Fayetteville, AR"
2026-01-01,SMU Mustangs,58,Louisville Cardinals,91,"KFC Yum! Center, Louisville, KY"
2026-01-01,Nebraska Cornhuskers,76,Iowa Hawkeyes,86,"Carver-Hawkeye Arena, Iowa City, IA"
2026-01-01,Georgia Lady Bulldogs,62,Ole Miss Rebels,79,"The Sandy and John Black Pavilion at Ole Miss, Oxford, MS"
2026-01-01,California Golden Bears,55,North Carolina Tar Heels,71,"Carmichael Arena, Chapel Hill, NC"
2026-01-01,Notre Dame Fighting Irish,90,Georgia Tech Yellow Jackets,95,"McCamish Pavilion, Atlanta, GA"
2026-01-01,Florida Gators,65,Tennessee Lady Volunteers,76,"Food City Center, Knoxville, TN"
2026-01-01,Michigan State Spartans,80,Indiana Hoosiers,60,"Simon Skjodt Assembly Hall, Bloomington, IN"
2026-01-01,Central Arkansas Sugar Bears,65,Stetson Hatters,43,"Edmunds Center, DeLand, FL"
2026-01-01,Creighton Bluejays,64,Villanova Wildcats,74,"Finneran Pavilion, Villanova, PA"
2026-01-01,Carolina University Bruins,35,UNC Greensboro Spartans,114,"Bodford Arena, Greensboro, NC"
2026-01-01,Southern Wesleyan Warriors,43,Wofford Terriers,89,"Jerry Richardson Indoor Stadium, Spartanburg, SC"
2026-01-01,West Virginia Mountaineers,79,Kansas Jayhawks,72,"Allen Fieldhouse, Lawrence, KS"
2026-01-01,Marquette Golden Eagles,67,Xavier Musketeers,54,"Cintas Center, Cincinnati, OH"
2026-01-01,Boston College Eagles,49,Duke Blue Devils,100,"Cameron Indoor Stadium, Durham, NC"
2026-01-01,Valparaiso Beacons,78,Indiana State Sycamores,88,"Hulman Center, Terre Haute, IN"
2026-01-01,Merrimack Warriors,72,Rider Broncs,54,"Alumni Gymnasium (Rider), Lawrenceville, NJ"
2026-01-01,DePaul Blue Demons,58,St. John's Red Storm,75,"Carnesecca Arena, Queens, NY"
2026-01-01,Wisconsin Badgers,70,Rutgers Scarlet Knights,63,"Jersey Mike’s Arena, Piscataway, NJ"
2026-01-01,Stanford Cardinal,46,NC State Wolfpack,74,"Reynolds Coliseum, Raleigh, NC"
2026-01-01,Iona Gaels,54,Quinnipiac Bobcats,80,"M&T Bank Arena, Hamden, CT"
2026-01-01,Mount St. Mary's Mountaineers,59,Siena Saints,69,"UHY Center, Loudonville, NY"
2026-01-01,Canisius Golden Griffins,43,Fairfield Stags,72,"Leo D. Mahoney Arena, Fairfield, CT"
2026-01-01,Niagara Purple Eagles,53,Sacred Heart Pioneers,84,"William H. Pitt Center, Fairfield, CT"
2026-01-01,Vermont Catamounts,72,UAlbany Great Danes,56,"Broadview Center, Albany, NY"
2026-01-01,Georgia State Panthers,64,James Madison Dukes,84,"Atlantic Union Bank Center, Harrisonburg, VA"
2026-01-01,Georgia Southern Eagles,84,Old Dominion Monarchs,87,"Chartway Arena, Norfolk, VA"
2026-01-01,North Alabama Lions,44,Florida Gulf Coast Eagles,51,"Alico Arena, Fort Myers, FL"
2026-01-01,Lipscomb Bisons,67,North Florida Ospreys,65,"UNF Arena, Jacksonville, FL"
2026-01-01,Western Illinois Leathernecks,78,UT Martin Skyhawks,86,"Kathleen and Tom Elam Center, Martin, TN"
2026-01-01,Southern Indiana Screaming Eagles,70,SIU Edwardsville Cougars,55,"First Community Arena, Edwardsville, IL"
2026-01-01,Morehead State Eagles,51,Lindenwood Lions,50,"Hyland Arena, Saint Charles, MO"
2026-01-01,South Alabama Jaguars,44,UL Monroe Warhawks,61,"Fant-Ewing Coliseum, Monroe, LA"
2026-01-01,Prairie View A&M Lady Panthers,55,Southern Jaguars,70,"F.G. Clark Activity Center, Baton Rouge, LA"
2026-01-01,St. Thomas-Minnesota Tommies,49,South Dakota State Jackrabbits,67,"First Bank & Trust Arena, Brookings, SD"
2026-01-01,Manhattan Jaspers,60,Saint Peter's Peacocks,45,"Yanitelli Center, Jersey City, NJ"
2026-01-01,Cal Poly Mustangs,54,UC San Diego Tritons,75,"LionTree Arena, San Diego, CA"
2026-01-01,North Dakota Fighting Hawks,57,Denver Pioneers,64,"Hamilton Gymnasium, Denver, CO"
2026-01-01,Tennessee Tech Golden Eagles,44,Little Rock Trojans,51,"Jack Stephens Center, Little Rock, AR"
2026-01-01,UT Arlington Mavericks,64,California Baptist Lancers,85,"Dale E. and Sarah Ann Fowler Events Center, Riverside, CA"
2026-01-01,Tarleton State Texans,49,Utah Valley Wolverines,74,"UCCU Center, Orem, UT"
2026-01-01,Abilene Christian Wildcats,81,Utah Tech Trailblazers,51,"Burns Arena, St. George, UT"
2026-01-01,Marshall Thundering Herd,87,Coastal Carolina Chanticleers,85,"The HTC Center, Conway, SC"
2026-01-01,Northwestern Wildcats,54,Oregon Ducks,87,"Matthew Knight Arena, Eugene, OR"
2026-01-01,Alabama A&M Bulldogs,72,Mississippi Valley State Devilettes,74,"R.W. Harrison HPER Complex, Itta Bena, MS"
2026-01-01,Cal State Bakersfield Roadrunners,63,UC Irvine Anteaters,82,"Bren Events Center, Irvine, CA"
2026-01-01,Cal State Fullerton Titans,62,UC Santa Barbara Gauchos,61,"The Thunderdome, Santa Barbara, CA"
2026-01-01,Troy Trojans,80,Louisiana Ragin' Cajuns,54,"Cajundome, Lafayette, LA"
2026-01-01,Wake Forest Demon Deacons,74,Pittsburgh Panthers,55,"Petersen Events Center, Pittsburgh, PA"
2026-01-01,Miami Hurricanes,75,Virginia Tech Hokies,67,"Cassell Coliseum, Blacksburg, VA"
2026-01-01,Florida State Seminoles,72,Syracuse Orange,82,"JMA Wireless Dome, Syracuse, NY"
2026-01-01,New Hampshire Wildcats,31,Bryant Bulldogs,45,"Chace Athletic Center, Smithfield, RI"
2026-01-01,Maine Black Bears,73,UMass Lowell River Hawks,65,"Kennedy Family Athletic Complex, Lowell, MA"
2026-01-01,Eastern Illinois Panthers,68,Southeast Missouri State Redhawks,70,"Show Me Center, Cape Girardeau, MO"
2026-01-01,NJIT Highlanders,80,UMBC Retrievers,75,"Chesapeake Employers Insurance Arena, Baltimore, MD"
2026-01-01,West Georgia Wolves,53,Eastern Kentucky Colonels,69,"Baptist Health Arena, Richmond, KY"
2026-01-01,Queens University Royals,58,Bellarmine Knights,46,"Knights Hall, Louisville, KY"
2026-01-01,Austin Peay Governors,71,Jacksonville Dolphins,65,"Swisher Gymnasium, Jacksonville, FL"
2026-01-01,Alabama State Lady Hornets,71,Arkansas-Pine Bluff Golden Lions,65,"H.O. Clemmons Arena, Pine Bluff, AR"
2026-01-01,Clemson Tigers,63,Virginia Cavaliers,73,"John Paul Jones Arena, Charlottesville, VA"
2026-01-01,Arkansas State Red Wolves,91,Southern Miss Lady Eagles,83,"Reed Green Coliseum, Hattiesburg, MS"
2026-01-01,Texas Southern Tigers,61,Grambling Lady Tigers,58,"Fredrick C. Hobdy Assembly Center, Grambling, LA"
2026-01-01,Auburn Tigers,53,Mississippi State Bulldogs,75,"Humphrey Coliseum, Starkville, MS"
2026-01-01,North Dakota State Bison,76,Oral Roberts Golden Eagles,68,"Mabee Center, Tulsa, OK"
2026-01-01,Montana State Bobcats,86,Northern Colorado Bears,79,"Bank of Colorado Arena, Greeley, CO"
2026-01-01,Montana Lady Griz,72,Northern Arizona Lumberjacks,81,"J. Lawrence Walkup Skydome, Flagstaff, AZ"
2026-01-01,UC Davis Aggies,85,Cal State Northridge Matadors,66,"Premier America Credit Union Arena, Northridge, CA"
2026-01-01,Idaho State Bengals,61,Sacramento State Hornets,46,"Hornet Pavilion, Sacramento, CA"
2026-01-01,Weber State Wildcats,58,Portland State Vikings,68,"Viking Pavilion, Portland, OR"
2026-01-01,UC Riverside Highlanders,65,Hawai'i Rainbow Wahine,58,"Stan Sheriff Center, Honolulu, HI"
2026-01-02,Fisk Bulldogs,54,Samford Bulldogs,70,"Pete Hanna Center, Homewood, AL"
2026-01-02,Bradley Braves,57,Belmont Bruins,78,"Curb Event Center Arena, Nashville, TN"
2026-01-02,Campbell Fighting Camels,54,Towson Tigers,57,"SECU Arena, Towson, MD"
2026-01-02,Long Island University Sharks,72,Central Connecticut Blue Devils,56,"Detrick Gymnasium, New Britain, CT"
2026-01-02,Fairleigh Dickinson Knights,68,Mercyhurst Lakers,46,"Mercyhurst Athletic Center, Erie, PA"
2026-01-02,IU Indianapolis Jaguars,44,Northern Kentucky Norse,63,"Truist Arena, Highland Heights, KY"
2026-01-02,Stonehill Skyhawks,61,New Haven Chargers,66,"Jeffery P. Hazell Athletics Center, West Haven, CT"
